,ds,y,seasonal_factor,festival_boost,floor,t,y_scaled
25,2024-03-27 14:46:56.223769,32,1.3998019118873006,0.2811412961408902,0.0,0.0136986301369863,0.64
26,2024-03-27 14:46:56.223769,24,1.3998019118873006,0.2811412961408902,0.0,0.0136986301369863,0.48
27,2024-03-27 14:46:56.223769,36,1.3998019118873006,0.2811412961408902,0.0,0.0136986301369863,0.72
28,2024-03-27 14:46:56.223769,23,1.3998019118873006,0.2811412961408902,0.0,0.0136986301369863,0.46
29,2024-03-27 14:46:56.223769,35,1.3998019118873006,0.2811412961408902,0.0,0.0136986301369863,0.7
30,2024-03-27 14:46:56.223769,26,1.3998019118873006,0.2811412961408902,0.0,0.0136986301369863,0.52
31,2024-03-27 14:46:56.223769,23,1.3998019118873006,0.2811412961408902,0.0,0.0136986301369863,0.46
32,2024-03-27 14:46:56.223769,14,1.3998019118873006,0.2811412961408902,0.0,0.0136986301369863,0.28
33,2024-03-28 14:46:56.223769,33,1.3998019118873006,0.2811412961408902,0.0,0.01643835616438356,0.66
34,2024-03-28 14:46:56.223769,25,1.3998019118873006,0.2811412961408902,0.0,0.01643835616438356,0.5
35,2024-03-28 14:46:56.223769,23,1.3998019118873006,0.2811412961408902,0.0,0.01643835616438356,0.46
36,2024-03-28 14:46:56.223769,32,1.3998019118873006,0.2811412961408902,0.0,0.01643835616438356,0.64
37,2024-03-28 14:46:56.223769,32,1.3998019118873006,0.2811412961408902,0.0,0.01643835616438356,0.64
38,2024-03-28 14:46:56.223769,15,1.3998019118873006,0.2811412961408902,0.0,0.01643835616438356,0.3
39,2024-03-28 14:46:56.223769,21,1.3998019118873006,0.2811412961408902,0.0,0.01643835616438356,0.42
40,2024-03-29 14:46:56.223769,24,1.3998019118873006,0.2811412961408902,0.0,0.019178082191780823,0.48
41,2024-03-29 14:46:56.223769,11,1.3998019118873006,0.2811412961408902,0.0,0.019178082191780823,0.22
42,2024-03-29 14:46:56.223769,19,1.3998019118873006,0.2811412961408902,0.0,0.019178082191780823,0.38
43,2024-03-29 14:46:56.223769,21,1.3998019118873006,0.2811412961408902,0.0,0.019178082191780823,0.42
44,2024-03-29 14:46:56.223769,37,1.3998019118873006,0.2811412961408902,0.0,0.019178082191780823,0.74
45,2024-03-29 14:46:56.223769,25,1.3998019118873006,0.2811412961408902,0.0,0.019178082191780823,0.5
46,2024-03-29 14:46:56.223769,17,1.3998019118873006,0.2811412961408902,0.0,0.019178082191780823,0.34
47,2024-03-30 14:46:56.223769,11,1.3998019118873006,0.2811412961408902,0.0,0.021917808219178082,0.22
48,2024-03-30 14:46:56.223769,18,1.3998019118873006,0.2811412961408902,0.0,0.021917808219178082,0.36
49,2024-03-30 14:46:56.223769,20,1.3998019118873006,0.2811412961408902,0.0,0.021917808219178082,0.4
50,2024-03-30 14:46:56.223769,42,1.3998019118873006,0.2811412961408902,0.0,0.021917808219178082,0.84
51,2024-03-30 14:46:56.223769,31,1.3998019118873006,0.2811412961408902,0.0,0.021917808219178082,0.62
52,2024-03-31 14:46:56.223769,24,1.3998019118873006,0.2811412961408902,0.0,0.024657534246575342,0.48
53,2024-03-31 14:46:56.223769,24,1.3998019118873006,0.2811412961408902,0.0,0.024657534246575342,0.48
54,2024-03-31 14:46:56.223769,8,1.3998019118873006,0.2811412961408902,0.0,0.024657534246575342,0.16
55,2024-04-01 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.0273972602739726,0.26
56,2024-04-01 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.0273972602739726,0.3
57,2024-04-01 14:46:56.223769,10,1.2066922447116124,-0.7338092314435415,0.0,0.0273972602739726,0.2
58,2024-04-01 14:46:56.223769,21,1.2066922447116124,-0.7338092314435415,0.0,0.0273972602739726,0.42
59,2024-04-02 14:46:56.223769,14,1.2066922447116124,-0.7338092314435415,0.0,0.030136986301369864,0.28
60,2024-04-02 14:46:56.223769,14,1.2066922447116124,-0.7338092314435415,0.0,0.030136986301369864,0.28
61,2024-04-02 14:46:56.223769,5,1.2066922447116124,-0.7338092314435415,0.0,0.030136986301369864,0.1
62,2024-04-02 14:46:56.223769,17,1.2066922447116124,-0.7338092314435415,0.0,0.030136986301369864,0.34
63,2024-04-02 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.030136986301369864,0.26
64,2024-04-02 14:46:56.223769,37,1.2066922447116124,-0.7338092314435415,0.0,0.030136986301369864,0.74
65,2024-04-02 14:46:56.223769,20,1.2066922447116124,-0.7338092314435415,0.0,0.030136986301369864,0.4
66,2024-04-03 14:46:56.223769,24,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.48
67,2024-04-03 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.3
68,2024-04-03 14:46:56.223769,18,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.36
69,2024-04-03 14:46:56.223769,9,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.18
70,2024-04-03 14:46:56.223769,10,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.2
71,2024-04-03 14:46:56.223769,10,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.2
72,2024-04-03 14:46:56.223769,32,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.64
73,2024-04-03 14:46:56.223769,20,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.4
74,2024-04-03 14:46:56.223769,28,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.56
75,2024-04-03 14:46:56.223769,10,1.2066922447116124,-0.7338092314435415,0.0,0.03287671232876712,0.2
76,2024-04-04 14:46:56.223769,12,1.2066922447116124,-0.7338092314435415,0.0,0.03561643835616438,0.24
77,2024-04-04 14:46:56.223769,16,1.2066922447116124,-0.7338092314435415,0.0,0.03561643835616438,0.32
78,2024-04-04 14:46:56.223769,33,1.2066922447116124,-0.7338092314435415,0.0,0.03561643835616438,0.66
79,2024-04-05 14:46:56.223769,17,1.2066922447116124,-0.7338092314435415,0.0,0.038356164383561646,0.34
80,2024-04-05 14:46:56.223769,43,1.2066922447116124,-0.7338092314435415,0.0,0.038356164383561646,0.86
81,2024-04-06 14:46:56.223769,7,1.2066922447116124,-0.7338092314435415,0.0,0.0410958904109589,0.14
82,2024-04-06 14:46:56.223769,32,1.2066922447116124,-0.7338092314435415,0.0,0.0410958904109589,0.64
83,2024-04-06 14:46:56.223769,20,1.2066922447116124,-0.7338092314435415,0.0,0.0410958904109589,0.4
84,2024-04-06 14:46:56.223769,10,1.2066922447116124,-0.7338092314435415,0.0,0.0410958904109589,0.2
85,2024-04-06 14:46:56.223769,6,1.2066922447116124,-0.7338092314435415,0.0,0.0410958904109589,0.12
86,2024-04-06 14:46:56.223769,22,1.2066922447116124,-0.7338092314435415,0.0,0.0410958904109589,0.44
87,2024-04-06 14:46:56.223769,28,1.2066922447116124,-0.7338092314435415,0.0,0.0410958904109589,0.56
88,2024-04-06 14:46:56.223769,34,1.2066922447116124,-0.7338092314435415,0.0,0.0410958904109589,0.68
89,2024-04-06 14:46:56.223769,21,1.2066922447116124,-0.7338092314435415,0.0,0.0410958904109589,0.42
90,2024-04-07 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.3
91,2024-04-07 14:46:56.223769,26,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.52
92,2024-04-07 14:46:56.223769,21,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.42
93,2024-04-07 14:46:56.223769,7,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.14
94,2024-04-07 14:46:56.223769,11,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.22
95,2024-04-07 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.26
96,2024-04-07 14:46:56.223769,10,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.2
97,2024-04-07 14:46:56.223769,22,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.44
98,2024-04-07 14:46:56.223769,8,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.16
99,2024-04-07 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.043835616438356165,0.3
100,2024-04-08 14:46:56.223769,22,1.2066922447116124,-0.7338092314435415,0.0,0.04657534246575343,0.44
101,2024-04-08 14:46:56.223769,31,1.2066922447116124,-0.7338092314435415,0.0,0.04657534246575343,0.62
102,2024-04-08 14:46:56.223769,17,1.2066922447116124,-0.7338092314435415,0.0,0.04657534246575343,0.34
103,2024-04-08 14:46:56.223769,7,1.2066922447116124,-0.7338092314435415,0.0,0.04657534246575343,0.14
104,2024-04-08 14:46:56.223769,34,1.2066922447116124,-0.7338092314435415,0.0,0.04657534246575343,0.68
105,2024-04-08 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.04657534246575343,0.3
106,2024-04-08 14:46:56.223769,10,1.2066922447116124,-0.7338092314435415,0.0,0.04657534246575343,0.2
107,2024-04-09 14:46:56.223769,24,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.48
108,2024-04-09 14:46:56.223769,40,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.8
109,2024-04-09 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.26
110,2024-04-09 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.3
111,2024-04-09 14:46:56.223769,27,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.54
112,2024-04-09 14:46:56.223769,14,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.28
113,2024-04-09 14:46:56.223769,11,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.22
114,2024-04-09 14:46:56.223769,31,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.62
115,2024-04-09 14:46:56.223769,6,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.12
116,2024-04-09 14:46:56.223769,39,1.2066922447116124,-0.7338092314435415,0.0,0.049315068493150684,0.78
117,2024-04-10 14:46:56.223769,9,1.2066922447116124,-0.7338092314435415,0.0,0.052054794520547946,0.18
118,2024-04-10 14:46:56.223769,43,1.2066922447116124,-0.7338092314435415,0.0,0.052054794520547946,0.86
119,2024-04-10 14:46:56.223769,26,1.2066922447116124,-0.7338092314435415,0.0,0.052054794520547946,0.52
120,2024-04-10 14:46:56.223769,39,1.2066922447116124,-0.7338092314435415,0.0,0.052054794520547946,0.78
121,2024-04-11 14:46:56.223769,24,1.2066922447116124,-0.7338092314435415,0.0,0.0547945205479452,0.48
122,2024-04-11 14:46:56.223769,26,1.2066922447116124,-0.7338092314435415,0.0,0.0547945205479452,0.52
123,2024-04-11 14:46:56.223769,33,1.2066922447116124,-0.7338092314435415,0.0,0.0547945205479452,0.66
124,2024-04-12 14:46:56.223769,16,1.2066922447116124,-0.7338092314435415,0.0,0.057534246575342465,0.32
125,2024-04-12 14:46:56.223769,7,1.2066922447116124,-0.7338092314435415,0.0,0.057534246575342465,0.14
126,2024-04-12 14:46:56.223769,19,1.2066922447116124,-0.7338092314435415,0.0,0.057534246575342465,0.38
127,2024-04-12 14:46:56.223769,16,1.2066922447116124,-0.7338092314435415,0.0,0.057534246575342465,0.32
128,2024-04-12 14:46:56.223769,21,1.2066922447116124,-0.7338092314435415,0.0,0.057534246575342465,0.42
129,2024-04-12 14:46:56.223769,28,1.2066922447116124,-0.7338092314435415,0.0,0.057534246575342465,0.56
130,2024-04-13 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.06027397260273973,0.26
131,2024-04-13 14:46:56.223769,6,1.2066922447116124,-0.7338092314435415,0.0,0.06027397260273973,0.12
132,2024-04-13 14:46:56.223769,22,1.2066922447116124,-0.7338092314435415,0.0,0.06027397260273973,0.44
133,2024-04-13 14:46:56.223769,40,1.2066922447116124,-0.7338092314435415,0.0,0.06027397260273973,0.8
134,2024-04-14 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.06301369863013699,0.26
135,2024-04-14 14:46:56.223769,39,1.2066922447116124,-0.7338092314435415,0.0,0.06301369863013699,0.78
136,2024-04-14 14:46:56.223769,12,1.2066922447116124,-0.7338092314435415,0.0,0.06301369863013699,0.24
137,2024-04-14 14:46:56.223769,25,1.2066922447116124,-0.7338092314435415,0.0,0.06301369863013699,0.5
138,2024-04-14 14:46:56.223769,17,1.2066922447116124,-0.7338092314435415,0.0,0.06301369863013699,0.34
139,2024-04-14 14:46:56.223769,32,1.2066922447116124,-0.7338092314435415,0.0,0.06301369863013699,0.64
140,2024-04-14 14:46:56.223769,22,1.2066922447116124,-0.7338092314435415,0.0,0.06301369863013699,0.44
141,2024-04-15 14:46:56.223769,27,1.2066922447116124,-0.7338092314435415,0.0,0.06575342465753424,0.54
142,2024-04-15 14:46:56.223769,11,1.2066922447116124,-0.7338092314435415,0.0,0.06575342465753424,0.22
143,2024-04-15 14:46:56.223769,29,1.2066922447116124,-0.7338092314435415,0.0,0.06575342465753424,0.58
144,2024-04-15 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.06575342465753424,0.26
145,2024-04-15 14:46:56.223769,7,1.2066922447116124,-0.7338092314435415,0.0,0.06575342465753424,0.14
146,2024-04-15 14:46:56.223769,17,1.2066922447116124,-0.7338092314435415,0.0,0.06575342465753424,0.34
147,2024-04-15 14:46:56.223769,9,1.2066922447116124,-0.7338092314435415,0.0,0.06575342465753424,0.18
148,2024-04-16 14:46:56.223769,8,1.2066922447116124,-0.7338092314435415,0.0,0.0684931506849315,0.16
149,2024-04-16 14:46:56.223769,17,1.2066922447116124,-0.7338092314435415,0.0,0.0684931506849315,0.34
150,2024-04-16 14:46:56.223769,16,1.2066922447116124,-0.7338092314435415,0.0,0.0684931506849315,0.32
151,2024-04-16 14:46:56.223769,8,1.2066922447116124,-0.7338092314435415,0.0,0.0684931506849315,0.16
152,2024-04-17 14:46:56.223769,27,1.2066922447116124,-0.7338092314435415,0.0,0.07123287671232877,0.54
153,2024-04-17 14:46:56.223769,16,1.2066922447116124,-0.7338092314435415,0.0,0.07123287671232877,0.32
154,2024-04-17 14:46:56.223769,21,1.2066922447116124,-0.7338092314435415,0.0,0.07123287671232877,0.42
155,2024-04-17 14:46:56.223769,38,1.2066922447116124,-0.7338092314435415,0.0,0.07123287671232877,0.76
156,2024-04-17 14:46:56.223769,5,1.2066922447116124,-0.7338092314435415,0.0,0.07123287671232877,0.1
157,2024-04-18 14:46:56.223769,21,1.2066922447116124,-0.7338092314435415,0.0,0.07397260273972603,0.42
158,2024-04-18 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.07397260273972603,0.26
159,2024-04-18 14:46:56.223769,22,1.2066922447116124,-0.7338092314435415,0.0,0.07397260273972603,0.44
160,2024-04-18 14:46:56.223769,8,1.2066922447116124,-0.7338092314435415,0.0,0.07397260273972603,0.16
161,2024-04-18 14:46:56.223769,20,1.2066922447116124,-0.7338092314435415,0.0,0.07397260273972603,0.4
162,2024-04-19 14:46:56.223769,33,1.2066922447116124,-0.7338092314435415,0.0,0.07671232876712329,0.66
163,2024-04-19 14:46:56.223769,12,1.2066922447116124,-0.7338092314435415,0.0,0.07671232876712329,0.24
164,2024-04-19 14:46:56.223769,30,1.2066922447116124,-0.7338092314435415,0.0,0.07671232876712329,0.6
165,2024-04-19 14:46:56.223769,18,1.2066922447116124,-0.7338092314435415,0.0,0.07671232876712329,0.36
166,2024-04-19 14:46:56.223769,21,1.2066922447116124,-0.7338092314435415,0.0,0.07671232876712329,0.42
167,2024-04-19 14:46:56.223769,34,1.2066922447116124,-0.7338092314435415,0.0,0.07671232876712329,0.68
168,2024-04-19 14:46:56.223769,28,1.2066922447116124,-0.7338092314435415,0.0,0.07671232876712329,0.56
169,2024-04-19 14:46:56.223769,24,1.2066922447116124,-0.7338092314435415,0.0,0.07671232876712329,0.48
170,2024-04-19 14:46:56.223769,34,1.2066922447116124,-0.7338092314435415,0.0,0.07671232876712329,0.68
171,2024-04-20 14:46:56.223769,33,1.2066922447116124,-0.7338092314435415,0.0,0.07945205479452055,0.66
172,2024-04-20 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.07945205479452055,0.3
173,2024-04-20 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.07945205479452055,0.26
174,2024-04-20 14:46:56.223769,24,1.2066922447116124,-0.7338092314435415,0.0,0.07945205479452055,0.48
175,2024-04-20 14:46:56.223769,14,1.2066922447116124,-0.7338092314435415,0.0,0.07945205479452055,0.28
176,2024-04-20 14:46:56.223769,26,1.2066922447116124,-0.7338092314435415,0.0,0.07945205479452055,0.52
177,2024-04-20 14:46:56.223769,33,1.2066922447116124,-0.7338092314435415,0.0,0.07945205479452055,0.66
178,2024-04-21 14:46:56.223769,21,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.42
179,2024-04-21 14:46:56.223769,16,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.32
180,2024-04-21 14:46:56.223769,37,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.74
181,2024-04-21 14:46:56.223769,29,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.58
182,2024-04-21 14:46:56.223769,39,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.78
183,2024-04-21 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.3
184,2024-04-21 14:46:56.223769,18,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.36
185,2024-04-21 14:46:56.223769,12,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.24
186,2024-04-21 14:46:56.223769,19,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.38
187,2024-04-21 14:46:56.223769,5,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.1
188,2024-04-21 14:46:56.223769,19,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.38
189,2024-04-21 14:46:56.223769,7,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.14
190,2024-04-21 14:46:56.223769,35,1.2066922447116124,-0.7338092314435415,0.0,0.0821917808219178,0.7
191,2024-04-22 14:46:56.223769,12,1.2066922447116124,-0.7338092314435415,0.0,0.08493150684931507,0.24
192,2024-04-22 14:46:56.223769,31,1.2066922447116124,-0.7338092314435415,0.0,0.08493150684931507,0.62
193,2024-04-22 14:46:56.223769,47,1.2066922447116124,-0.7338092314435415,0.0,0.08493150684931507,0.94
194,2024-04-22 14:46:56.223769,14,1.2066922447116124,-0.7338092314435415,0.0,0.08493150684931507,0.28
195,2024-04-22 14:46:56.223769,8,1.2066922447116124,-0.7338092314435415,0.0,0.08493150684931507,0.16
196,2024-04-22 14:46:56.223769,7,1.2066922447116124,-0.7338092314435415,0.0,0.08493150684931507,0.14
197,2024-04-22 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.08493150684931507,0.26
198,2024-04-22 14:46:56.223769,9,1.2066922447116124,-0.7338092314435415,0.0,0.08493150684931507,0.18
199,2024-04-23 14:46:56.223769,8,1.2066922447116124,-0.7338092314435415,0.0,0.08767123287671233,0.16
200,2024-04-23 14:46:56.223769,27,1.2066922447116124,-0.7338092314435415,0.0,0.08767123287671233,0.54
201,2024-04-23 14:46:56.223769,11,1.2066922447116124,-0.7338092314435415,0.0,0.08767123287671233,0.22
202,2024-04-23 14:46:56.223769,13,1.2066922447116124,-0.7338092314435415,0.0,0.08767123287671233,0.26
203,2024-04-23 14:46:56.223769,12,1.2066922447116124,-0.7338092314435415,0.0,0.08767123287671233,0.24
204,2024-04-23 14:46:56.223769,14,1.2066922447116124,-0.7338092314435415,0.0,0.08767123287671233,0.28
205,2024-04-24 14:46:56.223769,25,1.2066922447116124,-0.7338092314435415,0.0,0.09041095890410959,0.5
206,2024-04-24 14:46:56.223769,35,1.2066922447116124,-0.7338092314435415,0.0,0.09041095890410959,0.7
207,2024-04-24 14:46:56.223769,20,1.2066922447116124,-0.7338092314435415,0.0,0.09041095890410959,0.4
208,2024-04-24 14:46:56.223769,14,1.2066922447116124,-0.7338092314435415,0.0,0.09041095890410959,0.28
209,2024-04-24 14:46:56.223769,10,1.2066922447116124,-0.7338092314435415,0.0,0.09041095890410959,0.2
210,2024-04-24 14:46:56.223769,9,1.2066922447116124,-0.7338092314435415,0.0,0.09041095890410959,0.18
211,2024-04-24 14:46:56.223769,24,1.2066922447116124,-0.7338092314435415,0.0,0.09041095890410959,0.48
212,2024-04-24 14:46:56.223769,26,1.2066922447116124,-0.7338092314435415,0.0,0.09041095890410959,0.52
213,2024-04-24 14:46:56.223769,20,1.2066922447116124,-0.7338092314435415,0.0,0.09041095890410959,0.4
214,2024-04-26 14:46:56.223769,10,1.2066922447116124,-0.7338092314435415,0.0,0.0958904109589041,0.2
215,2024-04-26 14:46:56.223769,16,1.2066922447116124,-0.7338092314435415,0.0,0.0958904109589041,0.32
216,2024-04-26 14:46:56.223769,24,1.2066922447116124,-0.7338092314435415,0.0,0.0958904109589041,0.48
217,2024-04-26 14:46:56.223769,34,1.2066922447116124,-0.7338092314435415,0.0,0.0958904109589041,0.68
218,2024-04-26 14:46:56.223769,8,1.2066922447116124,-0.7338092314435415,0.0,0.0958904109589041,0.16
219,2024-04-26 14:46:56.223769,18,1.2066922447116124,-0.7338092314435415,0.0,0.0958904109589041,0.36
220,2024-04-26 14:46:56.223769,14,1.2066922447116124,-0.7338092314435415,0.0,0.0958904109589041,0.28
221,2024-04-26 14:46:56.223769,22,1.2066922447116124,-0.7338092314435415,0.0,0.0958904109589041,0.44
222,2024-04-27 14:46:56.223769,20,1.2066922447116124,-0.7338092314435415,0.0,0.09863013698630137,0.4
223,2024-04-28 14:46:56.223769,23,1.2066922447116124,-0.7338092314435415,0.0,0.10136986301369863,0.46
224,2024-04-28 14:46:56.223769,28,1.2066922447116124,-0.7338092314435415,0.0,0.10136986301369863,0.56
225,2024-04-28 14:46:56.223769,28,1.2066922447116124,-0.7338092314435415,0.0,0.10136986301369863,0.56
226,2024-04-28 14:46:56.223769,22,1.2066922447116124,-0.7338092314435415,0.0,0.10136986301369863,0.44
227,2024-04-28 14:46:56.223769,18,1.2066922447116124,-0.7338092314435415,0.0,0.10136986301369863,0.36
228,2024-04-28 14:46:56.223769,8,1.2066922447116124,-0.7338092314435415,0.0,0.10136986301369863,0.16
229,2024-04-28 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.10136986301369863,0.3
230,2024-04-29 14:46:56.223769,32,1.2066922447116124,-0.7338092314435415,0.0,0.10410958904109589,0.64
231,2024-04-29 14:46:56.223769,14,1.2066922447116124,-0.7338092314435415,0.0,0.10410958904109589,0.28
232,2024-04-29 14:46:56.223769,23,1.2066922447116124,-0.7338092314435415,0.0,0.10410958904109589,0.46
233,2024-04-30 14:46:56.223769,23,1.2066922447116124,-0.7338092314435415,0.0,0.10684931506849316,0.46
234,2024-04-30 14:46:56.223769,20,1.2066922447116124,-0.7338092314435415,0.0,0.10684931506849316,0.4
235,2024-04-30 14:46:56.223769,15,1.2066922447116124,-0.7338092314435415,0.0,0.10684931506849316,0.3
236,2024-04-30 14:46:56.223769,39,1.2066922447116124,-0.7338092314435415,0.0,0.10684931506849316,0.78
237,2024-05-01 14:46:56.223769,14,0.6845809223477133,-0.7338092314435415,0.0,0.1095890410958904,0.28
238,2024-05-01 14:46:56.223769,8,0.6845809223477133,-0.7338092314435415,0.0,0.1095890410958904,0.16
239,2024-05-01 14:46:56.223769,31,0.6845809223477133,-0.7338092314435415,0.0,0.1095890410958904,0.62
240,2024-05-01 14:46:56.223769,11,0.6845809223477133,-0.7338092314435415,0.0,0.1095890410958904,0.22
241,2024-05-01 14:46:56.223769,10,0.6845809223477133,-0.7338092314435415,0.0,0.1095890410958904,0.2
242,2024-05-01 14:46:56.223769,17,0.6845809223477133,-0.7338092314435415,0.0,0.1095890410958904,0.34
243,2024-05-01 14:46:56.223769,25,0.6845809223477133,-0.7338092314435415,0.0,0.1095890410958904,0.5
244,2024-05-02 14:46:56.223769,15,0.6845809223477133,-0.7338092314435415,0.0,0.11232876712328767,0.3
245,2024-05-02 14:46:56.223769,35,0.6845809223477133,-0.7338092314435415,0.0,0.11232876712328767,0.7
246,2024-05-02 14:46:56.223769,31,0.6845809223477133,-0.7338092314435415,0.0,0.11232876712328767,0.62
247,2024-05-02 14:46:56.223769,34,0.6845809223477133,-0.7338092314435415,0.0,0.11232876712328767,0.68
248,2024-05-02 14:46:56.223769,20,0.6845809223477133,-0.7338092314435415,0.0,0.11232876712328767,0.4
249,2024-05-02 14:46:56.223769,9,0.6845809223477133,-0.7338092314435415,0.0,0.11232876712328767,0.18
